SUDT ACCESSPORT LOG FILE - Monitor mode

Monitor: COM6
Create Time: 2024-10-11, 17:27:34
Computer Name: VICTUS
System version:  (Build 9200)

#	Time		Duration (s)	Process		Request                             	Port	Result	Data ( Hex )	

12096	17:26:42.679	0.00750680	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12097	17:26:42.679	0.00000120	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 A5 C2 	
12098	17:26:42.685	0.00008610	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12099	17:26:42.686	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12100	17:26:42.686	0.00198830	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12101	17:26:42.686	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 68 F9 1D 02 98 03 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12102	17:26:42.688	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12103	17:26:42.688	0.00573880	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12104	17:26:42.688	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 23 00 00 00 00 00 00 00 00 00 00 00 00 9C 7D 	
12105	17:26:42.692	0.00008120	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12106	17:26:42.694	0.00000490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12107	17:26:42.694	0.00205090	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12108	17:26:42.694	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 72 F9 1E 02 8E 03 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12110	17:26:42.696	0.00762540	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12111	17:26:42.696	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 74 A3 	
12112	17:26:42.702	0.00008210	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12113	17:26:42.703	0.00000090	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12114	17:26:42.703	0.00204510	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12115	17:26:42.703	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 7C F9 1A 02 8F 03 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12117	17:26:42.706	0.00718080	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12118	17:26:42.706	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 1C B7 	
12119	17:26:42.711	0.00009090	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12120	17:26:42.713	0.00000580	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12123	17:26:42.715	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12124	17:26:42.715	0.00793020	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12125	17:26:42.716	0.00000760	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 87 C3 	
12126	17:26:42.721	0.00007750	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12127	17:26:42.723	0.00000460	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12128	17:26:42.723	0.00198710	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12129	17:26:42.723	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 90 F9 23 02 8C 03 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12130	17:26:42.726	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12131	17:26:42.726	0.00752990	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12132	17:26:42.726	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 9E 2F 	
12133	17:26:42.731	0.00008180	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12134	17:26:42.733	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12135	17:26:42.733	0.00195090	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12136	17:26:42.733	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 9A F9 17 02 93 03 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12137	17:26:42.734	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12139	17:26:42.734	0.00000480	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 A9 56 	
12140	17:26:42.742	0.00007720	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12141	17:26:42.743	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12142	17:26:42.743	0.00196230	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12143	17:26:42.743	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 A4 F9 1D 02 86 03 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12144	17:26:42.745	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12145	17:26:42.745	0.00814140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12146	17:26:42.745	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 81 EA 	
12147	17:26:42.752	0.00008390	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12148	17:26:42.753	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12149	17:26:42.753	0.00204400	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12150	17:26:42.753	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 AE F9 18 02 94 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12151	17:26:42.755	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12152	17:26:42.755	0.00642920	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12153	17:26:42.755	0.00000240	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 1A C9 	
12154	17:26:42.760	0.00008300	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12155	17:26:42.762	0.00000150	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12156	17:26:42.762	0.00205030	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12157	17:26:42.762	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 B3 F9 1D 02 88 03 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12158	17:26:42.764	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12159	17:26:42.764	0.00676030	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12160	17:26:42.764	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 23 00 00 00 00 00 00 00 00 00 00 00 00 0A A4 	
12161	17:26:42.768	0.00008230	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12162	17:26:42.771	0.00000370	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12163	17:26:42.771	0.00189390	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12164	17:26:42.771	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 BD F9 17 02 8C 03 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12166	17:26:42.773	0.00744130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12167	17:26:42.773	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 08 17 	
12168	17:26:42.779	0.00007700	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12169	17:26:42.780	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12170	17:26:42.780	0.00202080	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12171	17:26:42.780	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 C7 F9 1D 02 7F 03 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12172	17:26:42.782	0.00000520	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12173	17:26:42.782	0.00757510	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12174	17:26:42.782	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 43 00 00 00 00 00 00 00 00 00 00 00 00 35 24 	
12175	17:26:42.788	0.00008220	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12176	17:26:42.790	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12177	17:26:42.790	0.00209010	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12178	17:26:42.790	0.00000660	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 D1 F9 1C 02 8B 03 1B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12179	17:26:42.792	0.00000530	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12180	17:26:42.792	0.00840720	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12182	17:26:42.799	0.00014680	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12183	17:26:42.801	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12184	17:26:42.801	0.00211980	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12185	17:26:42.801	0.00000160	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 DB F9 15 02 8C 03 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12186	17:26:42.803	0.00000190	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12187	17:26:42.803	0.00708850	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12188	17:26:42.803	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 36 00 00 00 00 00 00 00 00 00 00 00 00 A4 53 	
12189	17:26:42.808	0.00008330	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12190	17:26:42.810	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12191	17:26:42.810	0.00206290	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12192	17:26:42.810	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 E5 F9 18 02 8D 03 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12193	17:26:42.812	0.00000490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12194	17:26:42.812	0.00638310	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12195	17:26:42.812	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 43 00 00 00 00 00 00 00 00 00 00 00 00 29 B5 	
12196	17:26:42.817	0.00008540	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12198	17:26:42.819	0.00209700	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12199	17:26:42.819	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 EF F9 22 02 88 03 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12200	17:26:42.821	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12201	17:26:42.821	0.00757900	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12202	17:26:42.821	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 7C 57 	
12203	17:26:42.827	0.00015740	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12204	17:26:42.829	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12205	17:26:42.829	0.00207940	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12206	17:26:42.829	0.00000610	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 00 F9 F9 23 02 94 03 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12207	17:26:42.830	0.00000560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12208	17:26:42.830	0.00827800	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12209	17:26:42.830	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 1D 00 00 00 00 00 00 00 00 00 00 00 00 8D 09 	
12210	17:26:42.837	0.00008750	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12211	17:26:42.839	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12212	17:26:42.839	0.00206310	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12213	17:26:42.839	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 03 F9 1C 02 94 03 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12214	17:26:42.841	0.00000440	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12215	17:26:42.841	0.00569310	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12216	17:26:42.841	0.00000210	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 85 37 	
12217	17:26:42.845	0.00008720	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12218	17:26:42.847	0.00000390	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12219	17:26:42.847	0.00197110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12221	17:26:42.849	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12222	17:26:42.849	0.00765930	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12224	17:26:42.856	0.00009250	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12225	17:26:42.857	0.00000490	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12226	17:26:42.857	0.00198960	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12227	17:26:42.857	0.00000180	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 17 F9 1A 02 8C 03 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12228	17:26:42.859	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12231	17:26:42.866	0.00008430	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12232	17:26:42.867	0.00000170	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12233	17:26:42.867	0.00211210	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12234	17:26:42.867	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 21 F9 1F 02 86 03 1C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12235	17:26:42.870	0.00000430	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12236	17:26:42.870	0.00838560	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12237	17:26:42.870	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 30 00 00 00 00 00 00 00 00 00 00 00 00 43 44 	
12238	17:26:42.876	0.00008640	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12239	17:26:42.878	0.00000100	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12240	17:26:42.878	0.00197120	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12241	17:26:42.878	0.00000170	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 2B F9 1E 02 8A 03 1D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12242	17:26:42.880	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12243	17:26:42.880	0.00715350	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12244	17:26:42.880	0.00000130	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 92 34 	
12245	17:26:42.886	0.00008190	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12246	17:26:42.888	0.00000590	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12247	17:26:42.888	0.00198340	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12248	17:26:42.888	0.00000230	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 30 F9 1F 02 8D 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12249	17:26:42.890	0.00000410	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12250	17:26:42.890	0.00707610	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12251	17:26:42.890	0.00000140	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 49 00 00 00 00 00 00 00 00 00 00 00 00 DB 10 	
12252	17:26:42.894	0.00007590	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12255	17:26:42.896	0.00000440	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 3A F9 15 02 8E 03 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12256	17:26:42.898	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12257	17:26:42.898	0.00702640	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12258	17:26:42.898	0.00000150	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 23 00 00 00 00 00 00 00 00 00 00 00 00 2B AA 	
12259	17:26:42.904	0.00008360	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12260	17:26:42.906	0.00000110	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12261	17:26:42.906	0.00196680	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12262	17:26:42.906	0.00000230	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 44 F9 1E 02 8C 03 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12264	17:26:42.907	0.00777570	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12265	17:26:42.907	0.00000400	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 5E 12 	
12266	17:26:42.913	0.00009230	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12267	17:26:42.916	0.00000140	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12268	17:26:42.916	0.00207760	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12270	17:26:42.918	0.00000160	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12271	17:26:42.918	0.00779630	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12272	17:26:42.918	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 B6 58 	
12273	17:26:42.924	0.00007790	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12274	17:26:42.925	0.00000600	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12275	17:26:42.925	0.00202790	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12276	17:26:42.925	0.00000490	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 32, Data: 50 03 2E 0A 18 0E 09 3B 15 01 58 F9 1E 02 8B 03 1F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 	
12277	17:26:42.928	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12278	17:26:42.928	0.00737470	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12279	17:26:42.928	0.00000190	WitMotion.exe	IRP_MJ_READ                         	COM6	SUCCESS	Length: 19, Data: 00 00 00 08 29 00 00 00 00 00 00 00 00 00 00 00 00 B2 43 	
12280	17:26:42.933	0.00008040	WitMotion.exe	IRP_MJ_WRITE                        	COM6	SUCCESS	Length: 8, Data: 50 03 00 30 00 17 08 4A 	
12281	17:26:42.935	0.00000130	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
12282	17:26:42.935	0.00212370	WitMotion.exe	IOCTL_SERIAL_WAIT_ON_MASK           	COM6	SUCCESS		
